Campaign,Ad Group,Keyword,Criterion Type,Max CPC,Final URL,Campaign Status,Ad Group Status,Status,Comment
SZ_Search_BayArea_ULTRA3000_Broad,Geo Fremont Repair,sub zero refrigerator repair in fremont,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Fremont Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Hayward Repair,sub zero refrigerator repair in hayward,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Hayward Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Livermore Repair,sub zero refrigerator repair in livermore,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Livermore Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo LosAltos Repair,sub zero refrigerator repair in los altos,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo LosAltos Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo LosGatos Repair,sub zero refrigerator repair in los gatos,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo LosGatos Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo MenloPark Repair,sub zero refrigerator repair in menlo park,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo MenloPark Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Millbrae Repair,sub zero refrigerator repair in millbrae,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Millbrae Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Milpitas Repair,sub zero refrigerator repair in milpitas,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Milpitas Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo MountainView Repair,sub zero refrigerator repair in mountain view,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo MountainView Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Refrigerator Repair,sub zero refrigerator repair in my area,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Novato Repair,sub zero refrigerator repair in novato,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Novato Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Oakland Repair,sub zero refrigerator repair in oakland,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Oakland Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo PaloAlto Repair,sub zero refrigerator repair in palo alto,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo PaloAlto Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Pleasanton Repair,sub zero refrigerator repair in pleasanton,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Pleasanton Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo RedwoodCity Repair,sub zero refrigerator repair in redwood city,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo RedwoodCity Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Richmond Repair,sub zero refrigerator repair in richmond,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Richmond Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanBruno Repair,sub zero refrigerator repair in san bruno,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanBruno Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanFrancisco Repair,sub zero refrigerator repair in san francisco,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanFrancisco Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanJose Repair,sub zero refrigerator repair in san jose,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanJose Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanLeandro Repair,sub zero refrigerator repair in san leandro,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanLeandro Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanMateo Repair,sub zero refrigerator repair in san mateo,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanMateo Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanRafael Repair,sub zero refrigerator repair in san rafael,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanRafael Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SantaClara Repair,sub zero refrigerator repair in santa clara,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SantaClara Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Sunnyvale Repair,sub zero refrigerator repair in sunnyvale,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Sunnyvale Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo UnionCity Repair,sub zero refrigerator repair in union city,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo UnionCity Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo WalnutCreek Repair,sub zero refrigerator repair in walnut creek,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo WalnutCreek Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Refrigerator Repair,sub zero refrigerator repair marin county,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Near Me,sub zero refrigerator repair near me,Broad,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Near Me | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Oakland Repair,sub zero refrigerator repair oakland,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Oakland Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo PaloAlto Repair,sub zero refrigerator repair palo alto,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo PaloAlto Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanFrancisco Repair,sub zero refrigerator repair san francisco,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanFrancisco Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanJose Repair,sub zero refrigerator repair san jose,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanJose Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanJose Repair,sub zero refrigerator repair san jose ca,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanJose Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Refrigerator Repair,sub zero refrigerator repair santa cruz,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Refrigerator Repair,sub zero refrigerator repair santa cruz ca,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Refrigerator Repair,sub zero refrigerator repair service,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Near Me,sub zero refrigerator repair service near me,Broad,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Near Me | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Refrigerator Repair,sub zero refrigerator repair sf,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Technician,sub zero refrigerator repairman,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Technician | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Near Me,sub zero refrigerator repairman near me,Broad,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Near Me | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Refrigerator Repair,sub zero refrigerator repairs,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Near Me,sub zero refrigerator repairs near me,Broad,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Near Me | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero refrigerator runs continuously,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Service,sub zero refrigerator service,Broad,33.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Service | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Service,sub zero refrigerator service call,Broad,33.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Service | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Service,sub zero refrigerator service light,Broad,33.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Service | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Service,sub zero refrigerator service light flashing,Broad,33.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Service | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Near Me,sub zero refrigerator service near me,Broad,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Near Me | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Service,sub zero refrigerator service number,Broad,33.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Service | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanFrancisco Repair,sub zero refrigerator service san francisco,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanFrancisco Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero refrigerator servicing,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero refrigerator stopped cooling,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero refrigerator stopped making ice,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Not Working Issues,sub zero refrigerator stopped working,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Technician,sub zero refrigerator technician,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Technician | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Not Working Issues,sub zero refrigerator temperature control not working,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Temperature Issues,sub zero refrigerator temperature control problem,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Temperature Issues | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Temperature Issues,sub zero refrigerator temperature fluctuates,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Temperature Issues | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Temperature Issues,sub zero refrigerator temperature problem,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Temperature Issues | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Temperature Issues,sub zero refrigerator temperature problems,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Temperature Issues | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Temperature Issues,sub zero refrigerator temperature too cold,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Temperature Issues | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Temperature Issues,sub zero refrigerator temperature too warm,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Temperature Issues | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Refrigerator Repair,sub zero refrigerator thermostat repair,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero refrigerator too cold,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Not Freezing Issues,sub zero refrigerator top freezer not freezing,Broad,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Freezing Issues | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero refrigerator troubleshooting,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero refrigerator warm but freezer cold,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero refrigerator warm freezer cold,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Not Working Issues,sub zero refrigerator water and ice dispenser not working,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Water Leak Repair,sub zero refrigerator water dispenser leaking,Broad,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Leak Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Not Working Issues,sub zero refrigerator water dispenser not working,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Water Leak Repair,sub zero refrigerator water dispenser quit working,Broad,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Leak Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero refrigerator water filter leaking,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Refrigerator Repair,sub zero refrigerator water leak repair,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Water Leak Repair,sub zero refrigerator water leaking on floor,Broad,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Leak Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Not Working Issues,sub zero refrigerator water not working,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero refrigerator won t cool,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero refrigerator won t get cold,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero refrigerator won t stop beeping,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero refrigerator wont cool,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero refrigerator wont get cold,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero repair,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero repair and service,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero repair bay area,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero repair center,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Near Me,sub zero repair center near me,Broad,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Near Me | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero repair company,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero repair cost,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero repair dc,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero repair estimate,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero repair expert,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Ice Maker Repair,sub zero repair ice maker,Broad,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Maker Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Alameda Repair,sub zero repair in alameda,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Alameda Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Belmont Repair,sub zero repair in belmont,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Belmont Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Berkeley Repair,sub zero repair in berkeley,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Berkeley Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Burlingame Repair,sub zero repair in burlingame,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Burlingame Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Burlingame Repair,sub zero repair in burlingame ca,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Burlingame Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Campbell Repair,sub zero repair in campbell,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Campbell Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo CastroValley Repair,sub zero repair in castro valley,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo CastroValley Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Concord Repair,sub zero repair in concord,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Concord Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Cupertino Repair,sub zero repair in cupertino,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Cupertino Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo DalyCity Repair,sub zero repair in daly city,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo DalyCity Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Emeryville Repair,sub zero repair in emeryville,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Emeryville Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo FosterCity Repair,sub zero repair in foster city,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo FosterCity Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Fremont Repair,sub zero repair in fremont,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Fremont Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Hayward Repair,sub zero repair in hayward,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Hayward Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Livermore Repair,sub zero repair in livermore,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Livermore Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo LosAltos Repair,sub zero repair in los altos,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo LosAltos Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo LosGatos Repair,sub zero repair in los gatos,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo LosGatos Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo MenloPark Repair,sub zero repair in menlo park,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo MenloPark Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Millbrae Repair,sub zero repair in millbrae,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Millbrae Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Milpitas Repair,sub zero repair in milpitas,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Milpitas Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo MountainView Repair,sub zero repair in mountain view,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo MountainView Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero repair in my area,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Novato Repair,sub zero repair in novato,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Novato Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Oakland Repair,sub zero repair in oakland,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Oakland Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo PaloAlto Repair,sub zero repair in palo alto,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo PaloAlto Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Pleasanton Repair,sub zero repair in pleasanton,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Pleasanton Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo RedwoodCity Repair,sub zero repair in redwood city,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo RedwoodCity Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Richmond Repair,sub zero repair in richmond,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Richmond Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanBruno Repair,sub zero repair in san bruno,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanBruno Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanFrancisco Repair,sub zero repair in san francisco,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanFrancisco Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanFrancisco Repair,sub zero repair in san francisco ca,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanFrancisco Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanJose Repair,sub zero repair in san jose,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanJose Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanLeandro Repair,sub zero repair in san leandro,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanLeandro Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanMateo Repair,sub zero repair in san mateo,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanMateo Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanRafael Repair,sub zero repair in san rafael,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanRafael Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SantaClara Repair,sub zero repair in santa clara,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SantaClara Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero repair in sf,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Sunnyvale Repair,sub zero repair in sunnyvale,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Sunnyvale Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo UnionCity Repair,sub zero repair in union city,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo UnionCity Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo WalnutCreek Repair,sub zero repair in walnut creek,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo WalnutCreek Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero repair marin county,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
