Campaign,Ad Group,Keyword,Criterion Type,Max CPC,Final URL,Campaign Status,Ad Group Status,Status,Comment
SZ_Search_BayArea_ExactPhrase_2026,Geo Emeryville Repair,find sub zero appliance repair emeryville,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Emeryville Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo FosterCity Repair,find sub zero appliance repair foster city,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo FosterCity Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo FosterCity Repair,find sub zero appliance repair foster city,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo FosterCity Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Fremont Repair,find sub zero appliance repair fremont,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Fremont Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Fremont Repair,find sub zero appliance repair fremont,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Fremont Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Hayward Repair,find sub zero appliance repair hayward,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Hayward Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Hayward Repair,find sub zero appliance repair hayward,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Hayward Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Livermore Repair,find sub zero appliance repair livermore,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Livermore Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Livermore Repair,find sub zero appliance repair livermore,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Livermore Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo LosAltos Repair,find sub zero appliance repair los altos,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo LosAltos Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo LosAltos Repair,find sub zero appliance repair los altos,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo LosAltos Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo LosGatos Repair,find sub zero appliance repair los gatos,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo LosGatos Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo LosGatos Repair,find sub zero appliance repair los gatos,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo LosGatos Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo MenloPark Repair,find sub zero appliance repair menlo park,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo MenloPark Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo MenloPark Repair,find sub zero appliance repair menlo park,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo MenloPark Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Millbrae Repair,find sub zero appliance repair millbrae,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Millbrae Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Millbrae Repair,find sub zero appliance repair millbrae,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Millbrae Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Milpitas Repair,find sub zero appliance repair milpitas,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Milpitas Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Milpitas Repair,find sub zero appliance repair milpitas,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Milpitas Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo MountainView Repair,find sub zero appliance repair mountain view,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo MountainView Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo MountainView Repair,find sub zero appliance repair mountain view,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo MountainView Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Novato Repair,find sub zero appliance repair novato,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Novato Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Novato Repair,find sub zero appliance repair novato,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Novato Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Oakland Repair,find sub zero appliance repair oakland,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Oakland Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Oakland Repair,find sub zero appliance repair oakland,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Oakland Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo PaloAlto Repair,find sub zero appliance repair palo alto,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo PaloAlto Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo PaloAlto Repair,find sub zero appliance repair palo alto,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo PaloAlto Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Pleasanton Repair,find sub zero appliance repair pleasanton,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Pleasanton Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Pleasanton Repair,find sub zero appliance repair pleasanton,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Pleasanton Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo RedwoodCity Repair,find sub zero appliance repair redwood city,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo RedwoodCity Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo RedwoodCity Repair,find sub zero appliance repair redwood city,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo RedwoodCity Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Richmond Repair,find sub zero appliance repair richmond,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Richmond Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Richmond Repair,find sub zero appliance repair richmond,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Richmond Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SanBruno Repair,find sub zero appliance repair san bruno,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanBruno Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SanBruno Repair,find sub zero appliance repair san bruno,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanBruno Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SanFrancisco Repair,find sub zero appliance repair san francisco,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanFrancisco Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SanFrancisco Repair,find sub zero appliance repair san francisco,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanFrancisco Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SanJose Repair,find sub zero appliance repair san jose,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanJose Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SanJose Repair,find sub zero appliance repair san jose,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanJose Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SanLeandro Repair,find sub zero appliance repair san leandro,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanLeandro Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SanLeandro Repair,find sub zero appliance repair san leandro,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanLeandro Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SanMateo Repair,find sub zero appliance repair san mateo,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanMateo Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SanMateo Repair,find sub zero appliance repair san mateo,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanMateo Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SanRafael Repair,find sub zero appliance repair san rafael,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanRafael Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SanRafael Repair,find sub zero appliance repair san rafael,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanRafael Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SantaClara Repair,find sub zero appliance repair santa clara,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SantaClara Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SantaClara Repair,find sub zero appliance repair santa clara,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SantaClara Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Sunnyvale Repair,find sub zero appliance repair sunnyvale,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Sunnyvale Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Sunnyvale Repair,find sub zero appliance repair sunnyvale,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Sunnyvale Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo UnionCity Repair,find sub zero appliance repair union city,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo UnionCity Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo UnionCity Repair,find sub zero appliance repair union city,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo UnionCity Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo WalnutCreek Repair,find sub zero appliance repair walnut creek,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo WalnutCreek Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo WalnutCreek Repair,find sub zero appliance repair walnut creek,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo WalnutCreek Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Alameda Repair,sub zero appliances repair alameda,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Alameda Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Alameda Repair,sub zero appliances repair alameda,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Alameda Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Belmont Repair,sub zero appliances repair belmont,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Belmont Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Belmont Repair,sub zero appliances repair belmont,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Belmont Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Berkeley Repair,sub zero appliances repair berkeley,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Berkeley Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Berkeley Repair,sub zero appliances repair berkeley,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Berkeley Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Burlingame Repair,sub zero appliances repair burlingame,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Burlingame Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Burlingame Repair,sub zero appliances repair burlingame,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Burlingame Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Campbell Repair,sub zero appliances repair campbell,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Campbell Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Campbell Repair,sub zero appliances repair campbell,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Campbell Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo CastroValley Repair,sub zero appliances repair castro valley,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo CastroValley Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo CastroValley Repair,sub zero appliances repair castro valley,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo CastroValley Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Concord Repair,sub zero appliances repair concord,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Concord Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Concord Repair,sub zero appliances repair concord,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Concord Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Cupertino Repair,sub zero appliances repair cupertino,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Cupertino Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Cupertino Repair,sub zero appliances repair cupertino,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Cupertino Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo DalyCity Repair,sub zero appliances repair daly city,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo DalyCity Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo DalyCity Repair,sub zero appliances repair daly city,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo DalyCity Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Emeryville Repair,sub zero appliances repair emeryville,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Emeryville Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Emeryville Repair,sub zero appliances repair emeryville,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Emeryville Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo FosterCity Repair,sub zero appliances repair foster city,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo FosterCity Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo FosterCity Repair,sub zero appliances repair foster city,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo FosterCity Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Fremont Repair,sub zero appliances repair fremont,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Fremont Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Fremont Repair,sub zero appliances repair fremont,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Fremont Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Hayward Repair,sub zero appliances repair hayward,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Hayward Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Hayward Repair,sub zero appliances repair hayward,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Hayward Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Livermore Repair,sub zero appliances repair livermore,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Livermore Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Livermore Repair,sub zero appliances repair livermore,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Livermore Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo LosAltos Repair,sub zero appliances repair los altos,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo LosAltos Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo LosAltos Repair,sub zero appliances repair los altos,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo LosAltos Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo LosGatos Repair,sub zero appliances repair los gatos,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo LosGatos Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo LosGatos Repair,sub zero appliances repair los gatos,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo LosGatos Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo MenloPark Repair,sub zero appliances repair menlo park,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo MenloPark Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo MenloPark Repair,sub zero appliances repair menlo park,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo MenloPark Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Millbrae Repair,sub zero appliances repair millbrae,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Millbrae Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Millbrae Repair,sub zero appliances repair millbrae,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Millbrae Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Milpitas Repair,sub zero appliances repair milpitas,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Milpitas Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Milpitas Repair,sub zero appliances repair milpitas,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Milpitas Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo MountainView Repair,sub zero appliances repair mountain view,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo MountainView Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo MountainView Repair,sub zero appliances repair mountain view,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo MountainView Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Novato Repair,sub zero appliances repair novato,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Novato Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Novato Repair,sub zero appliances repair novato,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Novato Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Oakland Repair,sub zero appliances repair oakland,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Oakland Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Oakland Repair,sub zero appliances repair oakland,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Oakland Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo PaloAlto Repair,sub zero appliances repair palo alto,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo PaloAlto Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo PaloAlto Repair,sub zero appliances repair palo alto,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo PaloAlto Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Pleasanton Repair,sub zero appliances repair pleasanton,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Pleasanton Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Pleasanton Repair,sub zero appliances repair pleasanton,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Pleasanton Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo RedwoodCity Repair,sub zero appliances repair redwood city,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo RedwoodCity Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo RedwoodCity Repair,sub zero appliances repair redwood city,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo RedwoodCity Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Richmond Repair,sub zero appliances repair richmond,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Richmond Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Richmond Repair,sub zero appliances repair richmond,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Richmond Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SanBruno Repair,sub zero appliances repair san bruno,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanBruno Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SanBruno Repair,sub zero appliances repair san bruno,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanBruno Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SanFrancisco Repair,sub zero appliances repair san francisco,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanFrancisco Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SanFrancisco Repair,sub zero appliances repair san francisco,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanFrancisco Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SanJose Repair,sub zero appliances repair san jose,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanJose Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SanJose Repair,sub zero appliances repair san jose,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanJose Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SanLeandro Repair,sub zero appliances repair san leandro,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanLeandro Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SanLeandro Repair,sub zero appliances repair san leandro,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanLeandro Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SanMateo Repair,sub zero appliances repair san mateo,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanMateo Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SanMateo Repair,sub zero appliances repair san mateo,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanMateo Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SanRafael Repair,sub zero appliances repair san rafael,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanRafael Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SanRafael Repair,sub zero appliances repair san rafael,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanRafael Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SantaClara Repair,sub zero appliances repair santa clara,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SantaClara Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SantaClara Repair,sub zero appliances repair santa clara,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SantaClara Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Sunnyvale Repair,sub zero appliances repair sunnyvale,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Sunnyvale Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Sunnyvale Repair,sub zero appliances repair sunnyvale,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Sunnyvale Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo UnionCity Repair,sub zero appliances repair union city,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo UnionCity Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo UnionCity Repair,sub zero appliances repair union city,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo UnionCity Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo WalnutCreek Repair,sub zero appliances repair walnut creek,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo WalnutCreek Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo WalnutCreek Repair,sub zero appliances repair walnut creek,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo WalnutCreek Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Alameda Repair,sub zero appliance repairman alameda,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Alameda Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Alameda Repair,sub zero appliance repairman alameda,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Alameda Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Belmont Repair,sub zero appliance repairman belmont,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Belmont Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Belmont Repair,sub zero appliance repairman belmont,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Belmont Repair | Phrase
