Campaign,Ad Group,Keyword,Criterion Type,Max CPC,Final URL,Campaign Status,Ad Group Status,Status,Comment
SZ_Search_BayArea_Full_PRO,Door Ajar Beeping,sub zero refrigerator door ajar light stays on,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Door Ajar Beeping | Exact
SZ_Search_BayArea_Full_PRO,Door Ajar Beeping,sub zero refrigerator door ajar light stays on,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Door Ajar Beeping | Phrase
SZ_Search_BayArea_Full_PRO,Door Gasket Repair,sub zero refrigerator door gasket repair,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Door Gasket Repair | Exact
SZ_Search_BayArea_Full_PRO,Door Gasket Repair,sub zero refrigerator door gasket repair,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Door Gasket Repair | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator door handle loose,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator door handle loose,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Appliance Repair Core,sub zero refrigerator door hinsub zero repair,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Appliance Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Appliance Repair Core,sub zero refrigerator door hinsub zero repair,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Appliance Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator door not closing,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator door not closing,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator door not closing properly,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator door not closing properly,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator door problems,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator door problems,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Door Gasket Repair,sub zero refrigerator door seal repair,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Door Gasket Repair | Exact
SZ_Search_BayArea_Full_PRO,Door Gasket Repair,sub zero refrigerator door seal repair,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Door Gasket Repair | Phrase
SZ_Search_BayArea_Full_PRO,Door Gasket Repair,sub zero refrigerator door seal service,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Door Gasket Repair | Exact
SZ_Search_BayArea_Full_PRO,Door Gasket Repair,sub zero refrigerator door seal service,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Door Gasket Repair | Phrase
SZ_Search_BayArea_Full_PRO,Fridge Not Cooling,sub zero refrigerator double door not cooling,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Not Cooling | Exact
SZ_Search_BayArea_Full_PRO,Fridge Not Cooling,sub zero refrigerator double door not cooling,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Not Cooling | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator double door repair,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator double door repair,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Fridge Not Cooling,sub zero refrigerator drawers not cooling,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Not Cooling | Exact
SZ_Search_BayArea_Full_PRO,Fridge Not Cooling,sub zero refrigerator drawers not cooling,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Not Cooling | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator drip pan overflow,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator drip pan overflow,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator dripping water,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator dripping water,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Noise And Fan Repair,sub zero refrigerator evaporator fan not working,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Noise And Fan Repair | Exact
SZ_Search_BayArea_Full_PRO,Noise And Fan Repair,sub zero refrigerator evaporator fan not working,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Noise And Fan Repair | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator fan noise,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator fan noise,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator fan not running,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator fan not running,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Noise And Fan Repair,sub zero refrigerator fan not working,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Noise And Fan Repair | Exact
SZ_Search_BayArea_Full_PRO,Noise And Fan Repair,sub zero refrigerator fan not working,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Noise And Fan Repair | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator fix,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator fix,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Freezer Not Freezing,sub zero refrigerator freezer cold but not freezing,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Not Freezing | Exact
SZ_Search_BayArea_Full_PRO,Freezer Not Freezing,sub zero refrigerator freezer cold but not freezing,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Not Freezing | Phrase
SZ_Search_BayArea_Full_PRO,Freezer Service Core,sub zero refrigerator freezer door broken,Exact,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Service Core | Exact
SZ_Search_BayArea_Full_PRO,Freezer Service Core,sub zero refrigerator freezer door broken,Phrase,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Service Core | Phrase
SZ_Search_BayArea_Full_PRO,Freezer Service Core,sub zero refrigerator freezer door handle loose,Exact,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Service Core | Exact
SZ_Search_BayArea_Full_PRO,Freezer Service Core,sub zero refrigerator freezer door handle loose,Phrase,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Service Core | Phrase
SZ_Search_BayArea_Full_PRO,Freezer Repair Core,sub zero refrigerator freezer drawer handle repair,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Freezer Repair Core,sub zero refrigerator freezer drawer handle repair,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Ice Maker Not Working,sub zero refrigerator freezer ice maker not working,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Maker Not Working | Exact
SZ_Search_BayArea_Full_PRO,Ice Maker Not Working,sub zero refrigerator freezer ice maker not working,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Maker Not Working | Phrase
SZ_Search_BayArea_Full_PRO,Freezer Service Core,sub zero refrigerator freezer is cold but refrigerator is warm,Exact,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Service Core | Exact
SZ_Search_BayArea_Full_PRO,Freezer Service Core,sub zero refrigerator freezer is cold but refrigerator is warm,Phrase,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Service Core | Phrase
SZ_Search_BayArea_Full_PRO,Freezer Service Core,sub zero refrigerator freezer light not working,Exact,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Service Core | Exact
SZ_Search_BayArea_Full_PRO,Freezer Service Core,sub zero refrigerator freezer light not working,Phrase,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Service Core | Phrase
SZ_Search_BayArea_Full_PRO,Fridge Not Cooling,sub zero refrigerator freezer not cold,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Not Cooling | Exact
SZ_Search_BayArea_Full_PRO,Fridge Not Cooling,sub zero refrigerator freezer not cold,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Not Cooling | Phrase
SZ_Search_BayArea_Full_PRO,Fridge Not Cooling,sub zero refrigerator freezer not cold enough,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Not Cooling | Exact
SZ_Search_BayArea_Full_PRO,Fridge Not Cooling,sub zero refrigerator freezer not cold enough,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Not Cooling | Phrase
SZ_Search_BayArea_Full_PRO,Fridge Not Cooling,sub zero refrigerator freezer not cooling,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Not Cooling | Exact
SZ_Search_BayArea_Full_PRO,Fridge Not Cooling,sub zero refrigerator freezer not cooling,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Not Cooling | Phrase
SZ_Search_BayArea_Full_PRO,Freezer Service Core,sub zero refrigerator freezer not defrosting,Exact,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Service Core | Exact
SZ_Search_BayArea_Full_PRO,Freezer Service Core,sub zero refrigerator freezer not defrosting,Phrase,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Service Core | Phrase
SZ_Search_BayArea_Full_PRO,Freezer Not Freezing,sub zero refrigerator freezer not freezing,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Not Freezing | Exact
SZ_Search_BayArea_Full_PRO,Freezer Not Freezing,sub zero refrigerator freezer not freezing,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Not Freezing | Phrase
SZ_Search_BayArea_Full_PRO,Freezer Not Working,sub zero refrigerator freezer not working,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Not Working | Exact
SZ_Search_BayArea_Full_PRO,Freezer Not Working,sub zero refrigerator freezer not working,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Not Working | Phrase
SZ_Search_BayArea_Full_PRO,Freezer Service Core,sub zero refrigerator freezer too cold,Exact,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Service Core | Exact
SZ_Search_BayArea_Full_PRO,Freezer Service Core,sub zero refrigerator freezer too cold,Phrase,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Service Core | Phrase
SZ_Search_BayArea_Full_PRO,Freezer Service Core,sub zero refrigerator freezer working but not fridge,Exact,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Service Core | Exact
SZ_Search_BayArea_Full_PRO,Freezer Service Core,sub zero refrigerator freezer working but not fridge,Phrase,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Service Core | Phrase
SZ_Search_BayArea_Full_PRO,Freezer Service Core,sub zero refrigerator freezer working fridge not,Exact,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Service Core | Exact
SZ_Search_BayArea_Full_PRO,Freezer Service Core,sub zero refrigerator freezer working fridge not,Phrase,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Service Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator freezing up,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator freezing up,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Ice Maker Not Working,sub zero refrigerator french door ice maker not working,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Maker Not Working | Exact
SZ_Search_BayArea_Full_PRO,Ice Maker Not Working,sub zero refrigerator french door ice maker not working,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Maker Not Working | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator french door problems,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator french door problems,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice build up,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice build up,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Freezer Service Core,sub zero refrigerator ice buildup in freezer,Exact,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Service Core | Exact
SZ_Search_BayArea_Full_PRO,Freezer Service Core,sub zero refrigerator ice buildup in freezer,Phrase,32.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Service Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice dispenser door repair,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice dispenser door repair,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Ice Maker Not Working,sub zero refrigerator ice dispenser not working,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Maker Not Working | Exact
SZ_Search_BayArea_Full_PRO,Ice Maker Not Working,sub zero refrigerator ice dispenser not working,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Maker Not Working | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice machine not working,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice machine not working,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker doesn t work,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker doesn t work,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker freezing up,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker freezing up,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Water Leak Repair,sub zero refrigerator ice maker leaking,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Leak Repair | Exact
SZ_Search_BayArea_Full_PRO,Water Leak Repair,sub zero refrigerator ice maker leaking,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Leak Repair | Phrase
SZ_Search_BayArea_Full_PRO,Water Leak Repair,sub zero refrigerator ice maker leaking water,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Leak Repair | Exact
SZ_Search_BayArea_Full_PRO,Water Leak Repair,sub zero refrigerator ice maker leaking water,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Leak Repair | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker no water,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker no water,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker not dispensing,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker not dispensing,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker not dispensing ice,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker not dispensing ice,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker not dumping ice,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker not dumping ice,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker not getting water,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker not getting water,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Ice Not Making,sub zero refrigerator ice maker not making ice,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Not Making | Exact
SZ_Search_BayArea_Full_PRO,Ice Not Making,sub zero refrigerator ice maker not making ice,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Not Making | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker problems,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker problems,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker quit working,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker quit working,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker repair,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker repair,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Near Me Core,sub zero refrigerator ice maker repair near me,Exact,41.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Near Me Core | Exact
SZ_Search_BayArea_Full_PRO,Near Me Core,sub zero refrigerator ice maker repair near me,Phrase,41.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Near Me Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker slow,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker slow,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker slow to make ice,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker slow to make ice,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker stopped making ice,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker stopped making ice,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker stopped working,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator ice maker stopped working,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator icemaker not working,Exact,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Exact
SZ_Search_BayArea_Full_PRO,Refrigerator Repair Core,sub zero refrigerator icemaker not working,Phrase,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Refrigerator Repair Core | Phrase
SZ_Search_BayArea_Full_PRO,Ice Maker Not Working,sub zero refrigerator in door ice maker not working,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Maker Not Working | Exact
SZ_Search_BayArea_Full_PRO,Ice Maker Not Working,sub zero refrigerator in door ice maker not working,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Maker Not Working | Phrase
SZ_Search_BayArea_Full_PRO,Fridge Not Cooling,sub zero refrigerator is not cooling,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Not Cooling | Exact
SZ_Search_BayArea_Full_PRO,Fridge Not Cooling,sub zero refrigerator is not cooling,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Not Cooling | Phrase
SZ_Search_BayArea_Full_PRO,Fridge Not Cooling,sub zero refrigerator is not cooling properly,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Not Cooling | Exact
SZ_Search_BayArea_Full_PRO,Fridge Not Cooling,sub zero refrigerator is not cooling properly,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Not Cooling | Phrase
SZ_Search_BayArea_Full_PRO,Fridge Not Cooling,sub zero refrigerator is not getting cold,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Not Cooling | Exact
SZ_Search_BayArea_Full_PRO,Fridge Not Cooling,sub zero refrigerator is not getting cold,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Not Cooling | Phrase
SZ_Search_BayArea_Full_PRO,Ice Not Making,sub zero refrigerator is not making ice,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Not Making | Exact
